source,race_id,detail_url,crawled_at,last_checked,name,date_raw,event_date,time_raw,start_time,region,sido,venue,road_address,events_raw,distances,event_types,has_full,has_half,has_10k,has_5k,category,organizer,reg_start,reg_end,reg_status,official_url,description,image_url,contact_email,contact_phone,latitude,longitude
마라톤GO,2nd-sejong-national-marathon-2026,https://marathongo.co.kr/raceDetail/domestic/2nd-sejong-national-marathon-2026,2026-06-14T20:44:06,2026-06-14,제2회 세종특별자치시 전국 마라톤,2026-11-15 09:30 집결,2026-11-15,2026-11-15 09:30 집결,09:30,세종,세종특별자치시,세종시민운동장,,"10km,5km,학생부5km 초등부,학생부5km중.고등부","[10.0, 5.0]","[""10km"", ""5km""]",False,False,True,True,로드,세종특별자치시육상연맹,2026-06-20,2026-07-29,접수전,http://sjrun.com,"2027 유니버시아드대회 성공개최기원
제2회 세종특별자치시 전국마라톤대회
위와같이 대회를 개최합니다
전국 달릴 마라토너 여러분들의 많은 참여부탁드립니다
참가인원 4000명
*조기마감 될수 있습니다~~",https://marathongo.co.kr/assets/image/race/domestic/2nd-sejong-national-marathon-2026.webp,,,36.595886627168376,127.2840671053424
마라톤GO,4th-yeongnam-alps-national-half-marathon-2026,https://marathongo.co.kr/raceDetail/domestic/4th-yeongnam-alps-national-half-marathon-2026,2026-06-14T20:44:09,2026-06-14,제4회 영남알프스 전국 하프마라톤,2026-11-15 09:00 집결,2026-11-15,2026-11-15 09:00 집결,09:00,울산,울산광역시,울주군 영남알프스 일원,,"하프,10km,5km","[21.0975, 10.0, 5.0]","[""하프"", ""10km"", ""5km""]",False,True,True,True,로드,울산광역시 울주군육상연맹,2026-09-01,2026-10-31,접수전,http://영남알프스마라톤.kr,울산광역시 울주군 영남알프스의 풍경을 전국에 홍보하기 위해 울주군과 협조하여 대회를 개최 합니다.,https://marathongo.co.kr/assets/image/race/domestic/4th-yeongnam-alps-national-half-marathon-2026.webp,,,35.53287392400584,129.09557812826046
마라톤GO,17th-happiness-trail-run-festival-charity-marathon-2026,https://marathongo.co.kr/raceDetail/domestic/17th-happiness-trail-run-festival-charity-marathon-2026,2026-06-14T20:44:11,2026-06-14,제17회 행복트레일런 축제,2026-11-15 08:30 집결,2026-11-15,2026-11-15 08:30 집결,08:30,서울,서울특별시,수서역 6번출구 광장,,29km,[29.0],"[""29km""]",False,False,False,False,트레일,{사}소아암환우돕기 조직위,2026-06-08,2026-08-31,접수중,http://happytrailrun.com,"-수익금전액을 소아암환우에게 기부하는 자선 마라톤대회입니다
-현재까지 총액 10억 3천 5백만원을 기부하여 왔습니다",https://marathongo.co.kr/assets/image/race/domestic/17th-happiness-trail-run-festival-charity-marathon-2026.webp,,,37.4868656608786,127.101261924348
마라톤GO,mudeungsan-doubleheart-international-trailrun-2026,https://marathongo.co.kr/raceDetail/domestic/mudeungsan-doubleheart-international-trailrun-2026,2026-06-14T20:44:14,2026-06-14,제3회 무등산더블하트국제트레일런대회,2026-11-15 07:00 집결,2026-11-15,2026-11-15 07:00 집결,07:00,광주,광주광역시,조선대학교,,16km/36km,"[36.0, 16.0]","[""36km"", ""16km""]",False,False,False,False,트레일,한국백혈병소아암협회/시유케이컴,2026-05-04,2026-10-15,접수중,http://www.cuk-sports.com/,"5.1~5.30 까지 얼리버드 (20%) 할인행사 /단 300명 선착순 
*얼리버스 신청사 소정의 사은품 증정(현장배부)

'2026 무등산 더블하트 국제 트레일런'은 대한민국 광주 도심에 위치한 세계유네스코 무등산 지질공원(UNESCO Global Geopark)을 무대로 펼쳐지는 공익 목적의 국제 트레일 러닝 대회입니다.
본 대회는 단순한 스포츠 경기를 넘어, 자연을 존중하는 책임 있는 달리기와 한국백혈병소아암협회 광주전남지회 와의 공동 주최를 통해 백혈병·소아암 환아들을 응원하는 나눔의 가치를 실현하고자 합니다.
참가자들은 무등산의 수려한 자연환경을 달리며 자신의 한계에 도전함과 동시에, 그 도전이 곧 아픈 어린이들에 게 희망이 되는 사회공헌형 스포츠 모델을 지향합니다. 스포츠를 통해 생명 존중, 사회적 연대, 그리고 희망의 메 시지를 확산하는 것이 본 대회의 핵심 목표입니다.",https://marathongo.co.kr/assets/image/race/domestic/mudeungsan-doubleheart-international-trailrun-2026.webp,,,35.142732084451595,126.93470930672062
마라톤GO,24th-sangju-gotgam-marathon-2026,https://marathongo.co.kr/raceDetail/domestic/24th-sangju-gotgam-marathon-2026,2026-06-14T20:44:16,2026-06-14,제24회 상주 곶감 마라톤 대회,2026-11-15 오전 9시 집결,2026-11-15,2026-11-15 오전 9시 집결,09:00,경북,경상북도,상주시민운동장,,"풀,하프,10km,4.4km","[42.195, 21.0975, 10.0, 4.4]","[""풀"", ""하프"", ""10km"", ""4.4km""]",True,True,True,False,로드,전국마라톤협회,2026-05-06,2026-10-15,접수중,http://www.mara1080.com/event/c8dc2c22-a83a-4743-9e34-c884e9809dbb,-,https://marathongo.co.kr/assets/image/race/domestic/24th-sangju-gotgam-marathon-2026.webp,,,36.43227255407569,128.16158099378228
마라톤GO,24th-daemosan-guryongsan-trailrun-2026-11-15,https://marathongo.co.kr/raceDetail/domestic/24th-daemosan-guryongsan-trailrun-2026-11-15,2026-06-14T20:44:19,2026-06-14,"제24회 대모산,구룡산 트레일런",2026-11-15 09:00 집결,2026-11-15,2026-11-15 09:00 집결,09:00,서울,서울특별시,수서역 7번출구광장,,10km,[10.0],"[""10km""]",False,False,True,False,트레일,(사)한국산악마라톤연맹,2026-04-01,2026-10-30,접수중,http://koreatrail.net,"가을철 산불조심을 대모산 구룡산에서 합니다.
많은 참여를 당부합니다.",https://marathongo.co.kr/assets/image/race/domestic/24th-daemosan-guryongsan-trailrun-2026-11-15.webp,,,37.4868656608786,127.101261924348
마라톤온라인,roadrun-41545,http://www.roadrun.co.kr/schedule/view.php?no=41545,2026-06-14T20:44:29,2026-06-14,NAMHAE 250K - RUN TO SEA,2026년6월6일 출발시간:6:00,2026-06-06,2026년6월6일 출발시간:6:00,06:00,경남,경상남도,남해 송정 송바람해수욕장,,"10km,20km","[20.0, 10.0]","[""20km"", ""10km""]",False,False,True,False,로드,팜프라(FARMFRA),2026-04-06,2026-05-06,마감,http://namhae250k.com,"RUN TO SEA는 NAMHAE 250K 시리즈의 여름 트레일레이스 입니다. 남해 송정솔바람해수욕장에서 출발해 마을 길과 편백 숲의 그늘을 가로지르며 달리고, 남해의 바다를 조망하는 산 능선을 넘어 다시 바다로 돌아옵니다. 피니시 이후 해변에 몸을 담그고, 소나무 그늘에서 시원한 냉면으로 더위를 식힙니다. 깊어가는 남해의 풍경을 따라 달리며 여름을 온전히 경험할 수 있는 스테이지입니다.",,,,34.7216332135852,128.023930979595
마라톤온라인,roadrun-41543,http://www.roadrun.co.kr/schedule/view.php?no=41543,2026-06-14T20:44:31,2026-06-14,2026 백산수 심심런,2026년6월6일 출발시간:09:00,2026-06-06,2026년6월6일 출발시간:09:00,09:00,서울,서울특별시,여의도한강공원 물빛무대앞광장,,"10km,5km,3km코스","[10.0, 5.0]","[""10km"", ""5km""]",False,False,True,True,로드,사단법인 한국백혈병소아암협회,2026-04-20,2026-05-22,마감,http://simsimrun.com,"2026 백산수 심심런은 소아암 환아 치료비 지원을 위해 함께 달리는 기부 마라톤입니다. 마음과 마음을 잇는 한 걸음이 아이들의 내일을 응원하는 힘이 되며, 누구나 부담 없이 참여할 수 있는 따뜻한 나눔의 러닝 축제입니다.",,,,37.5249940540728,126.9371736041
마라톤온라인,roadrun-41517,http://www.roadrun.co.kr/schedule/view.php?no=41517,2026-06-14T20:44:34,2026-06-14,제28회 양평이봉주마라톤,2026년6월6일 출발시간:오전 8시 30분,2026-06-06,2026년6월6일 출발시간:오전 8시 30분,08:30,경기,경기도,양평강상체육공원,,"하프,10km,4km,10km 커플런","[21.0975, 10.0, 4.0]","[""하프"", ""10km"", ""4km""]",False,True,True,False,로드,경인일,2026-04-10,2026-05-04,마감,http://www.hangangmarathon.net,제 28 회 양평이봉주마라톤 겸 경인일보남한강마라톤대회,,,,37.483236415930726,127.48594678846479
마라톤온라인,roadrun-41519,http://www.roadrun.co.kr/schedule/view.php?no=41519,2026-06-14T20:44:36,2026-06-14,2026 도시가스 트레일 온 런 강원,2026년6월6일 출발시간:09:00,2026-06-06,2026년6월6일 출발시간:09:00,09:00,강원,강원특별자치도,강릉경포호수광장,,"트레일러닝(4.4K, 12K, 24K)","[24.0, 12.0, 4.4]","[""24km"", ""12km"", ""4.4km""]",False,False,False,False,트레일,"한국도시가스협회, 동아일보",2026-04-06,2026-05-31,마감,http://citygasonrun.com,"강릉의 아름다운 자연을 온전히 느낄 수 있도록 설계된 코스를 통해, 트레일 러닝만의 특별한 매력과 즐거움을 경험할 수 있습니다. 초보 러너부터 트레일 경험자까지 누구나 참여 가능하며, 완만한 구간부터 도전적인 코스까지 구성되어 각자의 페이스에 맞는 러닝을 즐길 수 있습니다. 단순한 기록 경쟁을 넘어, 자연 속에서 달리는 ‘경험 중심 러닝’의 가치를 느낄 수 있는 대회입니다.",,,,37.7979574322498,128.908644003324
마라톤온라인,roadrun-41476,http://www.roadrun.co.kr/schedule/view.php?no=41476,2026-06-14T20:44:39,2026-06-14,2026 춘천봄내마라톤,2026년6월6일 출발시간:오전 9시,2026-06-06,2026년6월6일 출발시간:오전 9시,09:00,강원,강원특별자치도,춘천시청 호반광장 일원,,"하프,10km,5km","[21.0975, 10.0, 5.0]","[""하프"", ""10km"", ""5km""]",False,True,True,True,로드,강원도민일보,2026-03-12,2026-05-22,마감,http://ccpmarathon.kr/math/index.php,·강원특별자치도 출범 3주년 기념 및 지역경제 활성화 ·강원도민 및 전국 마라톤 동호인들의 건강증진 및 화합도모 ·내륙의 섬 중도를 기반으로 하는 특색있는 마라톤코스 운영 및 정착,,,,37.8809800841663,127.72918595892
마라톤온라인,roadrun-41438,http://www.roadrun.co.kr/schedule/view.php?no=41438,2026-06-14T20:44:42,2026-06-14,2026 푸른하늘런,2026년6월6일 출발시간:08:00,2026-06-06,2026년6월6일 출발시간:08:00,08:00,서울,서울특별시,상암 월드컵공원 평화광장,,"하프,10km,5km","[21.0975, 10.0, 5.0]","[""하프"", ""10km"", ""5km""]",False,True,True,True,로드,(사)대한이에스지협회,2026-03-05,2026-05-28,마감,http://blueskyrun.kr/,"푸른하늘런은 생활체육 활성화와 지역 주민의 건강 증진을 위해 마련된 행사로, 푸른 하늘 아래에서 함께 달리며 일상의 건강과 소중한 만남을 나누고자 준비되었습니다.",,,,37.5650560057921,126.896211243867
마라톤온라인,roadrun-41160,http://www.roadrun.co.kr/schedule/view.php?no=41160,2026-06-14T20:44:47,2026-06-14,제9회남한산성 TRAILRUNNING,2026년6월6일 출발시간:09:00,2026-06-06,2026년6월6일 출발시간:09:00,09:00,서울,서울특별시,마천역 1번출구,,15km,[15.0],"[""15km""]",False,False,False,False,트레일,(사)한국산악마라톤연맹,2025-10-25,2026-05-25,마감,http://www.koreatrail.net/home/main.php,더울때는 짤보 강한 훈련을 역사가 살아 숨쉬는 남한산성에서 합니다. 유네스코 등재 기념과 남한산성의 성광에 얽힌 이야기를 풀어보는 달리기입니다.,,,,37.49470202855083,127.1522078303006
마라톤온라인,roadrun-41533,http://www.roadrun.co.kr/schedule/view.php?no=41533,2026-06-14T20:44:49,2026-06-14,2026 마인드마라톤,2026년6월7일 출발시간:07:30,2026-06-07,2026년6월7일 출발시간:07:30,07:30,서울,서울특별시,서울광장,,"하프,10km,5km","[21.0975, 10.0, 5.0]","[""하프"", ""10km"", ""5km""]",False,True,True,True,로드,한국수력원자력(주) 더버터,2026-04-13,2026-04-30,마감,http://mindmarathon.kr,마인드마라톤은 아동·청소년의 마음건강을 응원하는 1만 명 규모의 ‘기부 마라톤’으로 참가비 전액은 마음건강을 위해 활동하는 NGO에 기부됩니다. 함께 달리는 것만으로도 아이들의 마음건강을 응원하고 지원할 수 있습니다.,,,,37.5656726042805,126.977968926957
마라톤온라인,roadrun-41460,http://www.roadrun.co.kr/schedule/view.php?no=41460,2026-06-14T20:44:52,2026-06-14,2026 iM뱅크 코리아 오픈 마라톤,2026년6월7일 출발시간:07:30,2026-06-07,2026년6월7일 출발시간:07:30,07:30,서울,서울특별시,여의도공원 문화의마당,,"하프,10km,5km","[21.0975, 10.0, 5.0]","[""하프"", ""10km"", ""5km""]",False,True,True,True,로드,iM뱅크/런코리아,2026-04-14,2026-05-22,마감,http://www.imrun.kr,여의도에서 한국 러닝 시즌을 여는 도심형 오픈 페스티벌로 2026년을 여는 '가장 도시다운 시즌 개막 레이스'가 펼쳐집니다.,,,,37.524630704323,126.920336120685
마라톤온라인,roadrun-41458,http://www.roadrun.co.kr/schedule/view.php?no=41458,2026-06-14T20:44:55,2026-06-14,제30회 제주관광마라톤 축제,2026년6월7일 출발시간:08:00,2026-06-07,2026년6월7일 출발시간:08:00,08:00,제주,제주특별자치도,구좌종합운동장,,"풀,하프,10km","[42.195, 21.0975, 10.0]","[""풀"", ""하프"", ""10km""]",True,True,True,False,로드,제주관광협회,2026-03-09,2026-03-09,마감,http://jejumarathon.com,"풀, 하프, 10km 개최",,,,33.5561904925083,126.76088535589
마라톤온라인,roadrun-41375,http://www.roadrun.co.kr/schedule/view.php?no=41375,2026-06-14T20:44:57,2026-06-14,2026 THE RACE DAEGU 10K,2026년6월7일 출발시간:08:00,2026-06-07,2026년6월7일 출발시간:08:00,08:00,대구,대구광역시,대구 스타디움 동편광장,,10km,[10.0],"[""10km""]",False,False,True,False,로드,헤럴드경제,2026-02-09,2026-03-06,마감,http://daegu.therace.co.kr,2026 THE RACE DAEGU 10K,,,,35.8297747687917,128.692880879911
마라톤온라인,roadrun-41509,http://www.roadrun.co.kr/schedule/view.php?no=41509,2026-06-14T20:44:59,2026-06-14,제11회 너릿재마라톤,2026년6월7일 출발시간:08:00,2026-06-07,2026년6월7일 출발시간:08:00,08:00,광주,광주광역시,화순 셀레브 카페 입구,,"8km,16km,24km","[24.0, 16.0, 8.0]","[""24km"", ""16km"", ""8km""]",False,False,False,False,로드,"광주일보,마라톤세상",2026-04-08,2026-05-06,마감,http://marathonworld.kr/,숲길을 달리는 너릿재마라톤대회 선착순 800명 접수 받습니다. 많은 관심과 접수 부탁드려요,,,,35.1674036784069,126.839467674394
마라톤온라인,roadrun-41586,http://www.roadrun.co.kr/schedule/view.php?no=41586,2026-06-14T20:45:02,2026-06-14,제1회 모두런,2026년6월13일 출발시간:08:00,2026-06-13,2026년6월13일 출발시간:08:00,08:00,세종,세종특별자치시,"세종중앙공원, 국립세종수목원",,5km,[5.0],"[""5km""]",False,False,False,True,로드,세종시장애인단체연합회,2026-05-14,2026-05-20,마감,http://www.sfinder.co.kr,"2026년 6월 13일, 토요일 오전 세종중앙공원과 국립세종수목원 일대에서 제 1회 모두런이 개최됩니다. 이번 대회는 비장애인과 장애인, 그리고 미취학아동과 학부모까지 한날 한시에 한 장소에서 함께 어우러져 달리고 대회 수익금 전액을 기부하는 의미있는 대회로 마련되었습니다. (비장애인)세종중앙공원에서 시작해 국립세종수목원을 한바퀴 돌아 세종중앙공원으로 돌아오는 5km 단일 코스! (장애인) 국립세종수목원 한바퀴를 달리는 휠체어 마라톤 (미취학 아동) 두발로 밸런스 바이크 5km 코스 참가비는 15,000원입니다. 접수는 지금부터 가능하고, 선착순 1,000명입니다. 접수는 스파인더 홈페이지에서 가능합니다. www.sfinder.co.kr",,,,36.49116211599174,127.27139760578042
마라톤온라인,roadrun-41520,http://www.roadrun.co.kr/schedule/view.php?no=41520,2026-06-14T20:45:05,2026-06-14,2026 지중해마을 마라톤,2026년6월13일 출발시간:20:00,2026-06-13,2026년6월13일 출발시간:20:00,20:00,충남,충청남도,아산시 지중해 마을 광장,,5km,[5.0],"[""5km""]",False,False,False,True,로드,주식회사 오소컴퍼니,2026-05-01,2026-06-05,마감,http://bluecrystalmarathon.imweb.me,"ARE YOU READY? 아름다운 야경과 함께 달리는 '지중해 마을 마라톤'의 참가 접수 일정을 안내합니다. ✅ RACE INFO 일시: 2026. 6. 13 종목: 5KM 장소: 충남 아산시 지중해 마을 광장 참가접수: 2026. 5. 1 OPEN 참가 신청 및 상세 정보는 공식 홈페이지를 확인해 주시기 바랍니다. 빛나는 밤, 여러분의 뜨거운 도전을 기다립니다. See you on the trail! 책임자 : 김덕기",,,,36.7941932170164,127.054766892081
마라톤온라인,roadrun-41404,http://www.roadrun.co.kr/schedule/view.php?no=41404,2026-06-14T20:45:07,2026-06-14,2026 강릉옥계헌화로11K Run,2026년6월13일 출발시간:09:00,2026-06-13,2026년6월13일 출발시간:09:00,09:00,강원,강원특별자치도,강릉 옥계면 금진솔밭길,,11km,[11.0],"[""11km""]",False,False,False,False,로드,(주)강원도민일보,2026-03-03,2026-04-13,마감,http://www.강릉헌화로11k.com,바다와 가장 가까운 해안도로를 달리며 특별한 추억을 만들어 보세요~,,,,37.6284000358644,129.049523933212
마라톤온라인,roadrun-41275,http://www.roadrun.co.kr/schedule/view.php?no=41275,2026-06-14T20:45:15,2026-06-14,2026 제10회 포항철강마라톤,2026년6월13일 출발시간:09:00,2026-06-13,2026년6월13일 출발시간:09:00,09:00,경북,경상북도,포항수협송도활어회센터 앞,,"10km,5km,5km 학생","[10.0, 5.0]","[""10km"", ""5km""]",False,False,True,True,로드,경북매일신문,2026-02-02,2026-04-30,마감,http://phsteelrun.com,"2026년 6월 13일, 가장 아름다운 해변 영일대에서 펼쳐지는 2026 제10회 포항철강마라톤! 많은 참여부탁 드립니다.",,,,36.04615256350299,129.37868415082016
마라톤온라인,roadrun-41298,http://www.roadrun.co.kr/schedule/view.php?no=41298,2026-06-14T20:45:18,2026-06-14,2026 성남마라톤,2026년6월13일 출발시간:07:00,2026-06-13,2026년6월13일 출발시간:07:00,07:00,경기,경기도,성남 탄천종합운동장,,"하프,10km,5km","[21.0975, 10.0, 5.0]","[""하프"", ""10km"", ""5km""]",False,True,True,True,로드,(사)대한트레일런협회,2026-03-20,2026-03-25,마감,http://ktra.kr,아름다운 성남 탄천에서 개최됩니다.,,,,37.4101849257468,127.121331148072
마라톤온라인,roadrun-41305,http://www.roadrun.co.kr/schedule/view.php?no=41305,2026-06-14T20:45:20,2026-06-14,제12회 시각장애인과 함께하는 어울림 마라톤,2026년6월13일 출발시간:08:00,2026-06-13,2026년6월13일 출발시간:08:00,08:00,서울,서울특별시,상암월드컵경기장 평화광장,,"하프,10km,5km","[21.0975, 10.0, 5.0]","[""하프"", ""10km"", ""5km""]",False,True,True,True,로드,서울시각장애인스포츠연맹,2026-02-19,,미정,http://www.sbsa.or.kr,"장애인과 비장애인이 함께하는 '제12회 시각장애인과 함께하는 어울림 마라톤 대회'에 여러분을 초대합니다. 푸른 여름의 시작과 함께 모두 하나 되어 즐길 수 있는 마라톤 축제를 준비했습니다. 도심 속 자연을 가슴에 담고 호흡하는 코스에서 건강을 다지는 힐링 마라톤 축제의 주인공이 되어 보세요. ○대회명: 제12회 시각장애인과 함께하는 어울림 마라톤 대회 ○대회일: 2025년 06월 13일 (토) 08시 ○장소: 상암월드컵경기장 평화의공원 ○기념품: 완주메달, 르꼬끄스포르티브 티셔츠, 포카리스웨트, 본도시락 컵밥 등",,,,37.5650560057921,126.896211243867
마라톤온라인,roadrun-41485,http://www.roadrun.co.kr/schedule/view.php?no=41485,2026-06-14T20:45:23,2026-06-14,2026 JUST RUN10 대전 대회,2026년6월13일 출발시간:08:00,2026-06-13,2026년6월13일 출발시간:08:00,08:00,대전,대전광역시,대전 엑스포 시민광장,,"10km,5km","[10.0, 5.0]","[""10km"", ""5km""]",False,False,True,True,로드,"(주)러닝브레이커,전국러닝협회",2026-04-01,2026-04-30,마감,http://runten.co.kr,"PB 달성이 가장 쉬운 확실한 공식대회 - 병목없는 레이스, 티어별 스타트 - 업힐 없는 국내 최고의 평지 코스 - 강변을 따라 달리는 힐링 코스 - 차량통제 필요없는 안전한 코스 - 10K, 5K 모두 기록칩 완벽 지원 - 100명 이상의 경품, 최고 수준의 상금",,,,36.368065219673205,127.38808571649619
마라톤온라인,roadrun-41495,http://www.roadrun.co.kr/schedule/view.php?no=41495,2026-06-14T20:45:25,2026-06-14,2026 컬처런,2026년6월13일 출발시간:오전 9시 00분,2026-06-13,2026년6월13일 출발시간:오전 9시 00분,09:00,인천,인천광역시,영종도 씨사이드파크 일원,,"하프,10km,커플런,가족런","[21.0975, 10.0]","[""하프"", ""10km""]",False,True,True,False,로드,"기호일보, 로드스포",2026-03-26,2026-05-01,마감,http://culturerun.net/index.php,"인천 중구 시민 5,000원 할인 커플런, 가족런 등 할인 종목 중복할인불가",,,,37.4742604069866,126.526196355881
마라톤온라인,roadrun-41518,http://www.roadrun.co.kr/schedule/view.php?no=41518,2026-06-14T20:45:28,2026-06-14,제21회 광진구연맹회장배 육상대회,2026년6월14일 출발시간:08:30,2026-06-14,2026년6월14일 출발시간:08:30,08:30,서울,서울특별시,중곡동 중랑천 물놀이장 옆,,"10km,5km","[10.0, 5.0]","[""10km"", ""5km""]",False,False,True,True,로드,광진구체육회(광진구육상연맹),2026-04-06,2026-05-29,마감,http://ksgaaf.co.kr/,안녕하세요!! 광진구육상연맹입니다!!,,,,37.5665624923561,127.07664106018073
마라톤온라인,roadrun-41553,http://www.roadrun.co.kr/schedule/view.php?no=41553,2026-06-14T20:45:31,2026-06-14,제22회 인천광역시장기 건강달리기,2026년6월14일 출발시간:08:00,2026-06-14,2026년6월14일 출발시간:08:00,08:00,인천,인천광역시,인천대공원 문화마당,,10km,[10.0],"[""10km""]",False,False,True,False,로드,인천광역시육상연맹,2026-04-29,2026-05-31,마감,http://healthyrun.co.kr/,10km 단일종목! 인천광역시장기 건강달리기대회,,,,37.4599390645984,126.755350614533
마라톤온라인,roadrun-41481,http://www.roadrun.co.kr/schedule/view.php?no=41481,2026-06-14T20:45:34,2026-06-14,전마협창단25주년 2026 대전월드런마라톤축제,2026년6월14일 출발시간:오전 7시 30분,2026-06-14,2026년6월14일 출발시간:오전 7시 30분,07:30,대전,대전광역시,대전엑스포시민광장,,"하프,10km,5km","[21.0975, 10.0, 5.0]","[""하프"", ""10km"", ""5km""]",False,True,True,True,로드,"전국마라톤협회, 월드런",2026-03-17,2026-04-26,마감,http://mara1080.com/event/cc73d8d1-a3d1-410c-9246-5d2eb76dd95e,"월드런 스카이 카본 마라톤화 (한정판) + 싱글렛 (2가지 모두 증정) ▶ 일 시 : 2026. 06. 14. (일) 오전 7시 30분 출발 ▶ 장 소 : 대전엑스포시민광장 ▶ 주 최 : 전국마라톤협회, 월드런 ▶ 협 력 : 전사모 페이싱팀 ▶ 종 목 : 5km, 10km, Half 많은 관심과 참여 바랍니다!",,,,36.368065219673205,127.38808571649619
마라톤온라인,roadrun-41480,http://www.roadrun.co.kr/schedule/view.php?no=41480,2026-06-14T20:45:36,2026-06-14,2026 김해숲길마라톤,2026년6월14일 출발시간:08:30,2026-06-14,2026년6월14일 출발시간:08:30,08:30,경남,경상남도,김해종합운동장 및 숲길 일원,,"하프,10km,5km","[21.0975, 10.0, 5.0]","[""하프"", ""10km"", ""5km""]",False,True,True,True,로드,김해시육상연맹,2026-03-18,2026-04-08,마감,http://www.supgil.com,"아름다운 도시, 역사의 도시 김해의 아름다운 숲길을 달리는 2026 김해숲길마라톤대회는 하프코스부문, 10km코스부문 그리고 5km코스부문이 있습니다. 자연 속을 달리며 힐링하는 김해숲길마라톤대회로 달림이 여러분을 초대합니다.",,,,35.25765996521216,128.87529350576827
마라톤온라인,roadrun-41431,http://www.roadrun.co.kr/schedule/view.php?no=41431,2026-06-14T20:45:38,2026-06-14,2026 제21회 울릉도전국마라톤,2026년6월14일 출발시간:05:00,2026-06-14,2026년6월14일 출발시간:05:00,05:00,경북,경상북도,울릉예술문화체험장,,"풀,하프,10km,5km","[42.195, 21.0975, 10.0, 5.0]","[""풀"", ""하프"", ""10km"", ""5km""]",True,True,True,True,로드,세계일보,2026-03-03,2026-04-30,마감,http://ulmarathon.co.kr/,"제21회 울릉도전국마라톤대회가 6월 14일 개최됩니다. 선착순마감으로 진행될 예정이오니, 참가 원하시는 분들은 참가신청 하시기 바랍니다. 감사합니다.",,,,37.47323521250761,130.88783244116377
마라톤온라인,roadrun-41136,http://www.roadrun.co.kr/schedule/view.php?no=41136,2026-06-14T20:45:41,2026-06-14,제22회 영덕해변전국마라톤,2026년6월14일 출발시간:08:30,2026-06-14,2026년6월14일 출발시간:08:30,08:30,경북,경상북도,고래불해수욕장,,"하프,10km,5km","[21.0975, 10.0, 5.0]","[""하프"", ""10km"", ""5km""]",False,True,True,True,로드,영덕군,2026-01-01,2026-02-27,마감,http://www.runmp.kr,,,,,36.5986693176069,129.410719158274
마라톤온라인,roadrun-41467,http://www.roadrun.co.kr/schedule/view.php?no=41467,2026-06-14T20:45:44,2026-06-14,제2회 희망 서울 마라톤,2026년6월20일 출발시간:08:00,2026-06-20,2026년6월20일 출발시간:08:00,08:00,서울,서울특별시,여의도공원 문화의마당,,"하프,10km,5km","[21.0975, 10.0, 5.0]","[""하프"", ""10km"", ""5km""]",False,True,True,True,로드,대한민국육군학사장교강남지구회,2026-03-11,2026-06-11,마감,http://hoperun.kr/,"오늘 이 순간, 여러분이 내딛는 한 걸음 한 걸음은 자신과의 약속을 지키는 의지이자, 함께 달리는 이들과 희망을 나누는 특별한 발걸음이 될 것입니다.",,,,37.524630704323,126.920336120685
마라톤온라인,roadrun-41406,http://www.roadrun.co.kr/schedule/view.php?no=41406,2026-06-14T20:45:47,2026-06-14,제16회 국민행복마라톤,2026년6월20일 출발시간:AM 09:00,2026-06-20,2026년6월20일 출발시간:AM 09:00,09:00,서울,서울특별시,서울 뚝섬한강공원 수변광장,,"하프,10km,5km,마니아","[21.0975, 10.0, 5.0]","[""하프"", ""10km"", ""5km""]",False,True,True,True,로드,국민체육진흥협회,2026-02-05,2026-06-03,마감,http://www.irunman.kr,2026년 6월 20일(토) 국민행복마라톤을 서울 뚝섬한강공원 수변광장에서 개최합니다. 동호인 및 달림이 참가자 여러분의 많은 참여와 성원 부탁드립니다.,,,,37.5292974433415,127.06892112991
마라톤온라인,roadrun-41383,http://www.roadrun.co.kr/schedule/view.php?no=41383,2026-06-14T20:45:49,2026-06-14,제25회 충주마라톤,2026년6월20일 출발시간:07:30,2026-06-20,2026년6월20일 출발시간:07:30,07:30,충북,충청북도,충주종합운동장,,"하프,10km,5km","[21.0975, 10.0, 5.0]","[""하프"", ""10km"", ""5km""]",False,True,True,True,로드,충주시체육회,2026-03-02,2026-05-01,마감,http://cjapplemarathon.com/index.asp,충주마라톤대회입니다. 많은 관심부탁드립니다.,,,,36.958296411481,127.915881309009
마라톤온라인,roadrun-41538,http://www.roadrun.co.kr/schedule/view.php?no=41538,2026-06-14T20:45:52,2026-06-14,2026 웰메이드런,2026년6월20일 출발시간:07시30붓,2026-06-20,2026년6월20일 출발시간:07시30붓,07:00,경기,경기도,남양주한강공원 삼패지구,,"하프,10km,5km,하프 7인1조 단체전,10k 커플런","[21.0975, 10.0, 5.0]","[""하프"", ""10km"", ""5km""]",False,True,True,True,로드,유러닝페스타 운영위원회,2026-04-18,2026-05-31,마감,http://wellmaderun.com,러너의 진심으로 완성된 단 하나의 레이스 역대급 상금과 상품이 함께하는 월메이드런에 여러분을 초대합니다.,,,,37.5923053399404,127.195120903122
